"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MLT","GDP","TOT","MLN_USD","A","2017",20354.952,
"MLT","GDP","TOT","MLN_USD","A","2018",22118.234,
"MLT","GDP","TOT","MLN_USD","A","2019",25173.863,
"MLT","GDP","TOT","MLN_USD","A","2020",23641.141,
"MLT","GDP","TOT","MLN_USD","A","2021",27174.379,
"MLT","GDP","TOT","MLN_USD","A","2022",30571.48,
"MLT","GDP","TOT","USD_CAP","A","1995",13978.02735,
"MLT","GDP","TOT","USD_CAP","A","1996",14657.710374,
"MLT","GDP","TOT","USD_CAP","A","1997",15491.43971,
"MLT","GDP","TOT","USD_CAP","A","1998",16221.581556,
"MLT","GDP","TOT","USD_CAP","A","1999",16941.775919,
"MLT","GDP","TOT","USD_CAP","A","2000",18364.920729,
"MLT","GDP","TOT","USD_CAP","A","2001",18511.034189,
"MLT","GDP","TOT","USD_CAP","A","2002",19981.586881,
"MLT","GDP","TOT","USD_CAP","A","2003",20931.422703,
"MLT","GDP","TOT","USD_CAP","A","2004",21551.304067,
"MLT","GDP","TOT","USD_CAP","A","2005",22308.719133,
"MLT","GDP","TOT","USD_CAP","A","2006",23322.795159,
"MLT","GDP","TOT","USD_CAP","A","2007",25061.447897,
"MLT","GDP","TOT","USD_CAP","A","2008",26523.833015,
"MLT","GDP","TOT","USD_CAP","A","2009",26651.546293,
"MLT","GDP","TOT","USD_CAP","A","2010",28723.936433,
"MLT","GDP","TOT","USD_CAP","A","2011",28972.932532,
"MLT","GDP","TOT","USD_CAP","A","2012",30241.47428,
"MLT","GDP","TOT","USD_CAP","A","2013",32287.970015,
"MLT","GDP","TOT","USD_CAP","A","2014",34318.333679,
"MLT","GDP","TOT","USD_CAP","A","2015",37430.650615,
"MLT","GDP","TOT","USD_CAP","A","2016",39678.536399,
"MLT","GDP","TOT","USD_CAP","A","2017",43447.532758,
"MLT","GDP","TOT","USD_CAP","A","2018",45583.083881,
"MLT","GDP","TOT","USD_CAP","A","2019",49875.307379,
"MLT","GDP","TOT","USD_CAP","A","2020",45827.087835,
"MLT","GDP","TOT","USD_CAP","A","2021",52391.414387,
"MLT","GDP","TOT","USD_CAP","A","2022",57607.690365,
"ROU","GDP","TOT","MLN_USD","A","1995",123159.822,
"ROU","GDP","TOT","MLN_USD","A","1996",129958.132,
"ROU","GDP","TOT","MLN_USD","A","1997",125491.795,
"ROU","GDP","TOT","MLN_USD","A","1998",124790.856,
"ROU","GDP","TOT","MLN_USD","A","1999",125763.734,
"ROU","GDP","TOT","MLN_USD","A","2000",131273.685,
"ROU","GDP","TOT","MLN_USD","A","2001",144299.062,
"ROU","GDP","TOT","MLN_USD","A","2002",158657.956,
"ROU","GDP","TOT","MLN_USD","A","2003",163109.893,
"ROU","GDP","TOT","MLN_USD","A","2004",192859.182,
"ROU","GDP","TOT","MLN_USD","A","2005",204714.62,
"ROU","GDP","TOT","MLN_USD","A","2006",244913.828,
"ROU","GDP","TOT","MLN_USD","A","2007",286134.779,
"ROU","GDP","TOT","MLN_USD","A","2008",344670.947,
"ROU","GDP","TOT","MLN_USD","A","2009",338753.191,
"ROU","GDP","TOT","MLN_USD","A","2010",351387.158,
"ROU","GDP","TOT","MLN_USD","A","2011",378831.766,
"ROU","GDP","TOT","MLN_USD","A","2012",397334.016,
"ROU","GDP","TOT","MLN_USD","A","2013",393224.26,
"ROU","GDP","TOT","MLN_USD","A","2014",410763.371,
"ROU","GDP","TOT","MLN_USD","A","2015",428503.297,
"ROU","GDP","TOT","MLN_USD","A","2016",470979.401,
"ROU","GDP","TOT","MLN_USD","A","2017",527786.05,
"ROU","GDP","TOT","MLN_USD","A","2018",575809.076,
"ROU","GDP","TOT","MLN_USD","A","2019",649931.936,
"ROU","GDP","TOT","MLN_USD","A","2020",660695.888,
"ROU","GDP","TOT","MLN_USD","A","2021",726084.785,
"ROU","GDP","TOT","MLN_USD","A","2022",823589.04,"P"
"ROU","GDP","TOT","USD_CAP","A","1995",5430.099805,
"ROU","GDP","TOT","USD_CAP","A","1996",5748.421654,
"ROU","GDP","TOT","USD_CAP","A","1997",5566.05094,
"ROU","GDP","TOT","USD_CAP","A","1998",5545.570137,
"ROU","GDP","TOT","USD_CAP","A","1999",5599.947562,
"ROU","GDP","TOT","USD_CAP","A","2000",5851.234963,
"ROU","GDP","TOT","USD_CAP","A","2001",6439.510451,
"ROU","GDP","TOT","USD_CAP","A","2002",7319.596165,
"ROU","GDP","TOT","USD_CAP","A","2003",7560.354853,
"ROU","GDP","TOT","USD_CAP","A","2004",8990.328654,"B"
"ROU","GDP","TOT","USD_CAP","A","2005",9602.147673,
"ROU","GDP","TOT","USD_CAP","A","2006",11555.945882,
"ROU","GDP","TOT","USD_CAP","A","2007",13701.817416,
"ROU","GDP","TOT","USD_CAP","A","2008",16782.231204,
"ROU","GDP","TOT","USD_CAP","A","2009",16632.094728,
"ROU","GDP","TOT","USD_CAP","A","2010",17355.194809,
"ROU","GDP","TOT","USD_CAP","A","2011",18802.767446,
"ROU","GDP","TOT","USD_CAP","A","2012",19807.101207,
"ROU","GDP","TOT","USD_CAP","A","2013",19672.3377,
"ROU","GDP","TOT","USD_CAP","A","2014",20624.326685,
"ROU","GDP","TOT","USD_CAP","A","2015",21617.288479,
"ROU","GDP","TOT","USD_CAP","A","2016",23899.795155,
"ROU","GDP","TOT","USD_CAP","A","2017",26937.57647,
"ROU","GDP","TOT","USD_CAP","A","2018",29553.161818,
"ROU","GDP","TOT","USD_CAP","A","2019",33511.613305,
"ROU","GDP","TOT","USD_CAP","A","2020",34239.902,
"ROU","GDP","TOT","USD_CAP","A","2021",37962.637065,
"ROU","GDP","TOT","USD_CAP","A","2022",43234.881477,"P"
"MKD","GDP","TOT","MLN_USD","A","2000",12468.131,
"MKD","GDP","TOT","MLN_USD","A","2001",12313.258,
"MKD","GDP","TOT","MLN_USD","A","2002",13169.703,
"MKD","GDP","TOT","MLN_USD","A","2003",13368.253,
"MKD","GDP","TOT","MLN_USD","A","2004",14577.492,
"MKD","GDP","TOT","MLN_USD","A","2005",15987.118,
"MKD","GDP","TOT","MLN_USD","A","2006",17728.933,
"MKD","GDP","TOT","MLN_USD","A","2007",19111.517,
"MKD","GDP","TOT","MLN_USD","A","2008",21537.292,
"MKD","GDP","TOT","MLN_USD","A","2009",22578.166,
"MKD","GDP","TOT","MLN_USD","A","2010",23345.805,
"MKD","GDP","TOT","MLN_USD","A","2011",24064.15,
"MKD","GDP","TOT","MLN_USD","A","2012",24558.795,
"MKD","GDP","TOT","MLN_USD","A","2013",26269.815,
"MKD","GDP","TOT","MLN_USD","A","2014",27775.93,
"MKD","GDP","TOT","MLN_USD","A","2015",28751.905,
"MKD","GDP","TOT","MLN_USD","A","2016",31373.423,
"MKD","GDP","TOT","MLN_USD","A","2017",32583.123,
"MKD","GDP","TOT","MLN_USD","A","2018",34872.884,
"MKD","GDP","TOT","MLN_USD","A","2019",37942.861,
"MKD","GDP","TOT","MLN_USD","A","2020",37052.566,
"MKD","GDP","TOT","MLN_USD","A","2021",40592.305,"P"
"MKD","GDP","TOT","MLN_USD","A","2022",43837.913,"E"
"MKD","GDP","TOT","USD_CAP","A","2000",6152.99966,"E"
"MKD","GDP","TOT","USD_CAP","A","2001",6051.092105,"E"
"MKD","GDP","TOT","USD_CAP","A","2002",6519.14807,"E"
"MKD","GDP","TOT","USD_CAP","A","2003",6595.831505,"E"
"MKD","GDP","TOT","USD_CAP","A","2004",7172.042541,"E"
"MKD","GDP","TOT","USD_CAP","A","2005",7848.92282,"E"
"MKD","GDP","TOT","USD_CAP","A","2006",8689.682197,"E"
"MKD","GDP","TOT","USD_CAP","A","2007",9352.075151,"E"
"MKD","GDP","TOT","USD_CAP","A","2008",10521.917365,"E"
"MKD","GDP","TOT","USD_CAP","A","2009",11010.135687,"E"
"MKD","GDP","TOT","USD_CAP","A","2010",11360.466988,"E"
"MKD","GDP","TOT","USD_CAP","A","2011",11689.916899,"E"
"MKD","GDP","TOT","USD_CAP","A","2012",11915.706427,"E"
"MKD","GDP","TOT","USD_CAP","A","2013",12727.426048,"E"
"MKD","GDP","TOT","USD_CAP","A","2014",13434.737521,"E"
"MKD","GDP","TOT","USD_CAP","A","2015",13888.293041,"E"
"MKD","GDP","TOT","USD_CAP","A","2016",15138.033535,"E"
"MKD","GDP","TOT","USD_CAP","A","2017",15706.479222,"E"
"MKD","GDP","TOT","USD_CAP","A","2018",16796.358229,"E"
"MKD","GDP","TOT","USD_CAP","A","2019",18270.799942,"E"
"MKD","GDP","TOT","USD_CAP","A","2020",17877.930762,"E"
"ZMB","GDP","TOT","MLN_USD","A","2006",28842.396,
"ZMB","GDP","TOT","MLN_USD","A","2007",32096.058,
"ZMB","GDP","TOT","MLN_USD","A","2008",35254.59,
"ZMB","GDP","TOT","MLN_USD","A","2009",38751.964,
"ZMB","GDP","TOT","MLN_USD","A","2010",43256.434,
"ZMB","GDP","TOT","MLN_USD","A","2011",46612.239,
"ZMB","GDP","TOT","MLN_USD","A","2012",49508.704,
"ZMB","GDP","TOT","MLN_USD","A","2013",53419.766,
"ZMB","GDP","TOT","MLN_USD","A","2014",54506.425,
"ZMB","GDP","TOT","MLN_USD","A","2015",54472.617,
"ZMB","GDP","TOT","MLN_USD","A","2016",55712.229,
"ZMB","GDP","TOT","MLN_USD","A","2017",58603.828,
"ZMB","GDP","TOT","MLN_USD","A","2018",62573.855,
"ZMB","GDP","TOT","MLN_USD","A","2019",64614.447,
"ZMB","GDP","TOT","MLN_USD","A","2020",63634.57,
"ZMB","GDP","TOT","USD_CAP","A","2006",2409.241459,
"ZMB","GDP","TOT","USD_CAP","A","2007",2587.959131,
"ZMB","GDP","TOT","USD_CAP","A","2008",2742.914739,
"ZMB","GDP","TOT","USD_CAP","A","2009",2909.724532,
"ZMB","GDP","TOT","USD_CAP","A","2010",3136.322797,
"ZMB","GDP","TOT","USD_CAP","A","2011",3267.408278,
"ZMB","GDP","TOT","USD_CAP","A","2012",3357.73837,
"ZMB","GDP","TOT","USD_CAP","A","2013",3506.389931,
"ZMB","GDP","TOT","USD_CAP","A","2014",3463.409685,
"ZMB","GDP","TOT","USD_CAP","A","2015",3352.5262,
"ZMB","GDP","TOT","USD_CAP","A","2016",3322.580089,
"ZMB","GDP","TOT","USD_CAP","A","2017",3387.885589,
"ZMB","GDP","TOT","USD_CAP","A","2018",3508.310757,
"ZMB","GDP","TOT","USD_CAP","A","2019",3515.384644,
"ZMB","GDP","TOT","USD_CAP","A","2020",3361.978437,
"HKG","GDP","TOT","MLN_USD","A","1990",104107.399,
"HKG","GDP","TOT","MLN_USD","A","1991",113764.964,
"HKG","GDP","TOT","MLN_USD","A","1992",123612.343,
"HKG","GDP","TOT","MLN_USD","A","1993",134389.55,
"HKG","GDP","TOT","MLN_USD","A","1994",145544.517,
"HKG","GDP","TOT","MLN_USD","A","1995",152123.754,
"HKG","GDP","TOT","MLN_USD","A","1996",161505.917,
"HKG","GDP","TOT","MLN_USD","A","1997",172669.431,
"HKG","GDP","TOT","MLN_USD","A","1998",164341.14,
"HKG","GDP","TOT","MLN_USD","A","1999",170834.585,
"HKG","GDP","TOT","MLN_USD","A","2000",188093.378,
"HKG","GDP","TOT","MLN_USD","A","2001",193409.625,
"HKG","GDP","TOT","MLN_USD","A","2002",199678.121,
"HKG","GDP","TOT","MLN_USD","A","2003",209842.157,
"HKG","GDP","TOT","MLN_USD","A","2004",234221.654,
"HKG","GDP","TOT","MLN_USD","A","2005",259413.728,
"HKG","GDP","TOT","MLN_USD","A","2006",286224.68,
"HKG","GDP","TOT","MLN_USD","A","2007",312964.011,
"HKG","GDP","TOT","MLN_USD","A","2008",325753.582,
"HKG","GDP","TOT","MLN_USD","A","2009",319779.71,
"HKG","GDP","TOT","MLN_USD","A","2010",345524.585,
"HKG","GDP","TOT","MLN_USD","A","2011",369685.332,
"HKG","GDP","TOT","MLN_USD","A","2012",373482.559,
"HKG","GDP","TOT","MLN_USD","A","2013",385448.332,
"HKG","GDP","TOT","MLN_USD","A","2014",396043.918,
"HKG","GDP","TOT","MLN_USD","A","2015",411294.477,
"HKG","GDP","TOT","MLN_USD","A","2016",419837.595,
"HKG","GDP","TOT","MLN_USD","A","2017",442425.449,
"HKG","GDP","TOT","MLN_USD","A","2018",465959.92,
"HKG","GDP","TOT","MLN_USD","A","2019",466356.914,
"HKG","GDP","TOT","MLN_USD","A","2020",441535.806,
"HKG","GDP","TOT","MLN_USD","A","2021",491461.87,
"HKG","GDP","TOT","USD_CAP","A","1990",18251.647717,"E"
"HKG","GDP","TOT","USD_CAP","A","1991",19778.331628,"E"
"HKG","GDP","TOT","USD_CAP","A","1992",21308.799036,"E"
"HKG","GDP","TOT","USD_CAP","A","1993",22774.029892,"E"
"HKG","GDP","TOT","USD_CAP","A","1994",24116.738506,"E"
"HKG","GDP","TOT","USD_CAP","A","1995",24711.460994,"E"
"HKG","GDP","TOT","USD_CAP","A","1996",25094.145026,"E"
"HKG","GDP","TOT","USD_CAP","A","1997",26609.559423,"E"
"HKG","GDP","TOT","USD_CAP","A","1998",25113.254875,"E"
"HKG","GDP","TOT","USD_CAP","A","1999",25860.518393,"E"
"HKG","GDP","TOT","USD_CAP","A","2000",28221.061946,"E"
"HKG","GDP","TOT","USD_CAP","A","2001",28806.914657,"E"
"HKG","GDP","TOT","USD_CAP","A","2002",29608.26234,"E"
"HKG","GDP","TOT","USD_CAP","A","2003",31175.480141,"E"
"HKG","GDP","TOT","USD_CAP","A","2004",34525.597544,"E"
"HKG","GDP","TOT","USD_CAP","A","2005",38076.284817,"E"
"HKG","GDP","TOT","USD_CAP","A","2006",41741.968858,"E"
"HKG","GDP","TOT","USD_CAP","A","2007",45252.170406,"E"
"HKG","GDP","TOT","USD_CAP","A","2008",46817.128837,"E"
"HKG","GDP","TOT","USD_CAP","A","2009",45859.703142,"E"
"HKG","GDP","TOT","USD_CAP","A","2010",49191.99675,"E"
"HKG","GDP","TOT","USD_CAP","A","2011",52274.50957,"E"
"HKG","GDP","TOT","USD_CAP","A","2012",52235.322875,"E"
"HKG","GDP","TOT","USD_CAP","A","2013",53691.089574,"E"
"HKG","GDP","TOT","USD_CAP","A","2014",54785.436188,"E"
"HKG","GDP","TOT","USD_CAP","A","2015",56411.257311,"E"
"HKG","GDP","TOT","USD_CAP","A","2016",57221.970182,"E"
"HKG","GDP","TOT","USD_CAP","A","2017",59843.83188,"E"
"HKG","GDP","TOT","USD_CAP","A","2018",62519.779994,"E"
"HKG","GDP","TOT","USD_CAP","A","2019",62114.666247,"E"
"HKG","GDP","TOT","USD_CAP","A","2020",59020.960618,"E"
"HKG","GDP","TOT","USD_CAP","A","2021",66297.297943,"E"
"MDG","GDP","TOT","MLN_USD","A","2007",30579.05,"E"
"MDG","GDP","TOT","MLN_USD","A","2008",33364.839,"E"
"MDG","GDP","TOT","MLN_USD","A","2009",32219.617,"E"
"MDG","GDP","TOT","MLN_USD","A","2010",32812.667,"E"
"MDG","GDP","TOT","MLN_USD","A","2011",34048.44,"E"
"MDG","GDP","TOT","MLN_USD","A","2012",34613.437,"E"
"MDG","GDP","TOT","MLN_USD","A","2013",35664.458,"E"
"MDG","GDP","TOT","MLN_USD","A","2014",37112.146,"E"
"MDG","GDP","TOT","MLN_USD","A","2015",37860.94,"E"
"MDG","GDP","TOT","MLN_USD","A","2016",40431.499,"E"
"MDG","GDP","TOT","MLN_USD","A","2017",40952.508,"E"
"MDG","GDP","TOT","MLN_USD","A","2018",43175.587,"E"
"MDG","GDP","TOT","MLN_USD","A","2019",45927.833,"E"
"MDG","GDP","TOT","MLN_USD","A","2020",43279.039,"E"
"MDG","GDP","TOT","USD_CAP","A","2007",1573.482039,"E"
"MDG","GDP","TOT","USD_CAP","A","2008",1668.575651,"E"
"MDG","GDP","TOT","USD_CAP","A","2009",1566.416286,"E"
"MDG","GDP","TOT","USD_CAP","A","2010",1551.279644,"E"
"MDG","GDP","TOT","USD_CAP","A","2011",1565.877486,"E"
"MDG","GDP","TOT","USD_CAP","A","2012",1548.90756,"E"
"MDG","GDP","TOT","USD_CAP","A","2013",1553.262396,"E"
"MDG","GDP","TOT","USD_CAP","A","2014",1573.215193,"E"
"MDG","GDP","TOT","USD_CAP","A","2015",1562.306683,"E"
"MDG","GDP","TOT","USD_CAP","A","2016",1624.146348,"E"
"MDG","GDP","TOT","USD_CAP","A","2017",1601.521574,"E"
"MDG","GDP","TOT","USD_CAP","A","2018",1644.032701,"E"
"MDG","GDP","TOT","USD_CAP","A","2019",1702.98612,"E"
"MDG","GDP","TOT","USD_CAP","A","2020",1562.928006,"E"
"MAR","GDP","TOT","MLN_USD","A","2007",188020.228,"E"
"MAR","GDP","TOT","MLN_USD","A","2008",202396.232,"E"
"MAR","GDP","TOT","MLN_USD","A","2009",213616.448,"E"
"MAR","GDP","TOT","MLN_USD","A","2010",225164.304,"E"
"MAR","GDP","TOT","MLN_USD","A","2011",241675.201,"E"
"MAR","GDP","TOT","MLN_USD","A","2012",244714.331,"E"
"MAR","GDP","TOT","MLN_USD","A","2013",256127.215,"E"
"MAR","GDP","TOT","MLN_USD","A","2014",248261.803,
"MAR","GDP","TOT","MLN_USD","A","2015",269769.48,
"MAR","GDP","TOT","MLN_USD","A","2016",273970.678,
"MAR","GDP","TOT","MLN_USD","A","2017",285550.399,
"MAR","GDP","TOT","MLN_USD","A","2018",301379.599,
"MAR","GDP","TOT","MLN_USD","A","2019",315655.249,
"MAR","GDP","TOT","MLN_USD","A","2020",296805.274,
"MAR","GDP","TOT","MLN_USD","A","2021",337510.945,
"MAR","GDP","TOT","USD_CAP","A","2007",6096.437478,"E"
"MAR","GDP","TOT","USD_CAP","A","2008",6491.63615,"E"
"MAR","GDP","TOT","USD_CAP","A","2009",6778.461893,"E"
"MAR","GDP","TOT","USD_CAP","A","2010",7069.300933,"E"
"MAR","GDP","TOT","USD_CAP","A","2011",7508.705687,"E"
"MAR","GDP","TOT","USD_CAP","A","2012",7507.265418,"E"
"MAR","GDP","TOT","USD_CAP","A","2013",7773.208344,"E"
"MAR","GDP","TOT","USD_CAP","A","2014",7351.113438,"E"
"MAR","GDP","TOT","USD_CAP","A","2015",7905.564398,"E"
"MAR","GDP","TOT","USD_CAP","A","2016",7944.172521,"E"
"MAR","GDP","TOT","USD_CAP","A","2017",8193.46357,"E"
"MAR","GDP","TOT","USD_CAP","A","2018",8557.301428,"E"
"MAR","GDP","TOT","USD_CAP","A","2019",8869.959518,"E"
"MAR","GDP","TOT","USD_CAP","A","2020",8174.201991,"E"
"MAR","GDP","TOT","USD_CAP","A","2021",9204.258217,"E"
"SGP","GDP","TOT","MLN_USD","A","1990",72561.281,
"SGP","GDP","TOT","MLN_USD","A","1991",80032.441,
"SGP","GDP","TOT","MLN_USD","A","1992",87291.409,
"SGP","GDP","TOT","MLN_USD","A","1993",99600.914,
"SGP","GDP","TOT","MLN_USD","A","1994",113015.218,
"SGP","GDP","TOT","MLN_USD","A","1995",123664.374,
"SGP","GDP","TOT","MLN_USD","A","1996",135337.249,
"SGP","GDP","TOT","MLN_USD","A","1997",149120.059,
"SGP","GDP","TOT","MLN_USD","A","1998",147494.438,
"SGP","GDP","TOT","MLN_USD","A","1999",158126.117,
"SGP","GDP","TOT","MLN_USD","A","2000",176324.268,
"SGP","GDP","TOT","MLN_USD","A","2001",178366.039,
"SGP","GDP","TOT","MLN_USD","A","2002",188252.938,
"SGP","GDP","TOT","MLN_USD","A","2003",200699.505,
"SGP","GDP","TOT","MLN_USD","A","2004",226572.121,
"SGP","GDP","TOT","MLN_USD","A","2005",250890.427,
"SGP","GDP","TOT","MLN_USD","A","2006",281926.226,
"SGP","GDP","TOT","MLN_USD","A","2007",315666.748,
"SGP","GDP","TOT","MLN_USD","A","2008",327716.243,
"SGP","GDP","TOT","MLN_USD","A","2009",330238.767,
"SGP","GDP","TOT","MLN_USD","A","2010",382733.648,
"SGP","GDP","TOT","MLN_USD","A","2011",414966.621,
"SGP","GDP","TOT","MLN_USD","A","2012",435964.936,
"SGP","GDP","TOT","MLN_USD","A","2013",448140.098,
"SGP","GDP","TOT","MLN_USD","A","2014",461771.556,
"SGP","GDP","TOT","MLN_USD","A","2015",481405.402,
"SGP","GDP","TOT","MLN_USD","A","2016",501823.879,
"SGP","GDP","TOT","MLN_USD","A","2017",535039.344,
"SGP","GDP","TOT","MLN_USD","A","2018",567491.871,
"SGP","GDP","TOT","MLN_USD","A","2019",585362.608,
"SGP","GDP","TOT","MLN_USD","A","2020",569867.788,
"SGP","GDP","TOT","MLN_USD","A","2021",648362.584,
"SGP","GDP","TOT","MLN_USD","A","2022",719322.422,
"SGP","GDP","TOT","USD_CAP","A","1990",23814.007702,
"SGP","GDP","TOT","USD_CAP","A","1991",25528.689374,
"SGP","GDP","TOT","USD_CAP","A","1992",27016.839531,
"SGP","GDP","TOT","USD_CAP","A","1993",30063.662526,
"SGP","GDP","TOT","USD_CAP","A","1994",33055.050536,
"SGP","GDP","TOT","USD_CAP","A","1995",35082.091874,
"SGP","GDP","TOT","USD_CAP","A","1996",36866.589154,
"SGP","GDP","TOT","USD_CAP","A","1997",39283.471775,
"SGP","GDP","TOT","USD_CAP","A","1998",37559.062322,
"SGP","GDP","TOT","USD_CAP","A","1999",39940.923608,
"SGP","GDP","TOT","USD_CAP","A","2000",43774.644559,
"SGP","GDP","TOT","USD_CAP","A","2001",43104.40774,
"SGP","GDP","TOT","USD_CAP","A","2002",45079.726605,
"SGP","GDP","TOT","USD_CAP","A","2003",48772.662308,
"SGP","GDP","TOT","USD_CAP","A","2004",54372.959205,
"SGP","GDP","TOT","USD_CAP","A","2005",58811.63315,
"SGP","GDP","TOT","USD_CAP","A","2006",64059.583262,
"SGP","GDP","TOT","USD_CAP","A","2007",68787.698418,
"SGP","GDP","TOT","USD_CAP","A","2008",67723.960047,
"SGP","GDP","TOT","USD_CAP","A","2009",66206.649365,
"SGP","GDP","TOT","USD_CAP","A","2010",75385.788553,
"SGP","GDP","TOT","USD_CAP","A","2011",80047.57357,
"SGP","GDP","TOT","USD_CAP","A","2012",82071.712428,
"SGP","GDP","TOT","USD_CAP","A","2013",83004.278288,
"SGP","GDP","TOT","USD_CAP","A","2014",84418.931597,
"SGP","GDP","TOT","USD_CAP","A","2015",86974.779015,
"SGP","GDP","TOT","USD_CAP","A","2016",89499.532537,
"SGP","GDP","TOT","USD_CAP","A","2017",95338.443401,
"SGP","GDP","TOT","USD_CAP","A","2018",100636.969561,
"SGP","GDP","TOT","USD_CAP","A","2019",102623.178198,
"SGP","GDP","TOT","USD_CAP","A","2020",100222.966519,
"SGP","GDP","TOT","USD_CAP","A","2021",118878.361563,
"SGP","GDP","TOT","USD_CAP","A","2022",127607.312763,
"EU27_2020","GDP","TOT","MLN_USD","A","1995",7567386.601,
"EU27_2020","GDP","TOT","MLN_USD","A","1996",7831933.857,
"EU27_2020","GDP","TOT","MLN_USD","A","1997",8150361.982,
"EU27_2020","GDP","TOT","MLN_USD","A","1998",8546609.473,
"EU27_2020","GDP","TOT","MLN_USD","A","1999",8893418.459,
"EU27_2020","GDP","TOT","MLN_USD","A","2000",9475567.859,
"EU27_2020","GDP","TOT","MLN_USD","A","2001",9958295.085,
"EU27_2020","GDP","TOT","MLN_USD","A","2002",10620051.658,
"EU27_2020","GDP","TOT","MLN_USD","A","2003",10680403.571,
"EU27_2020","GDP","TOT","MLN_USD","A","2004",11222072.615,
"EU27_2020","GDP","TOT","MLN_USD","A","2005",11675872.907,
"EU27_2020","GDP","TOT","MLN_USD","A","2006",12722399.535,
"EU27_2020","GDP","TOT","MLN_USD","A","2007",13603724.485,
"EU27_2020","GDP","TOT","MLN_USD","A","2008",14287680.598,
"EU27_2020","GDP","TOT","MLN_USD","A","2009",14023416.588,
"EU27_2020","GDP","TOT","MLN_USD","A","2010",14509550.025,
"EU27_2020","GDP","TOT","MLN_USD","A","2011",15204471.185,
"EU27_2020","GDP","TOT","MLN_USD","A","2012",15434428.204,
"EU27_2020","GDP","TOT","MLN_USD","A","2013",15958684.564,
"EU27_2020","GDP","TOT","MLN_USD","A","2014",16442090.391,
"EU27_2020","GDP","TOT","MLN_USD","A","2015",16993108.245,
"EU27_2020","GDP","TOT","MLN_USD","A","2016",18066313.968,
"EU27_2020","GDP","TOT","MLN_USD","A","2017",19038126.036,
"EU27_2020","GDP","TOT","MLN_USD","A","2018",19959919.977,
"EU27_2020","GDP","TOT","MLN_USD","A","2019",21560067.82,
"EU27_2020","GDP","TOT","MLN_USD","A","2020",21088520.692,
"EU27_2020","GDP","TOT","MLN_USD","A","2021",23215932.75,
"EU27_2020","GDP","TOT","MLN_USD","A","2022",25628806.871,
"EU27_2020","GDP","TOT","USD_CAP","A","1995",17793.349885,
"EU27_2020","GDP","TOT","USD_CAP","A","1996",18390.400244,
"EU27_2020","GDP","TOT","USD_CAP","A","1997",19114.065547,
"EU27_2020","GDP","TOT","USD_CAP","A","1998",20020.952269,
"EU27_2020","GDP","TOT","USD_CAP","A","1999",20805.566154,
"EU27_2020","GDP","TOT","USD_CAP","A","2000",22122.459536,
"EU27_2020","GDP","TOT","USD_CAP","A","2001",23217.728075,
"EU27_2020","GDP","TOT","USD_CAP","A","2002",24714.453819,
"EU27_2020","GDP","TOT","USD_CAP","A","2003",24763.502926,
"EU27_2020","GDP","TOT","USD_CAP","A","2004",25925.969429,
"EU27_2020","GDP","TOT","USD_CAP","A","2005",26873.673666,
"EU27_2020","GDP","TOT","USD_CAP","A","2006",29190.233514,
"EU27_2020","GDP","TOT","USD_CAP","A","2007",31103.252954,
"EU27_2020","GDP","TOT","USD_CAP","A","2008",32557.991974,
"EU27_2020","GDP","TOT","USD_CAP","A","2009",31855.823948,
"EU27_2020","GDP","TOT","USD_CAP","A","2010",32904.417022,
"EU27_2020","GDP","TOT","USD_CAP","A","2011",34433.308553,
"EU27_2020","GDP","TOT","USD_CAP","A","2012",34901.532557,
"EU27_2020","GDP","TOT","USD_CAP","A","2013",36049.663014,
"EU27_2020","GDP","TOT","USD_CAP","A","2014",37094.008165,
"EU27_2020","GDP","TOT","USD_CAP","A","2015",38257.186337,
